url_length,https,dots,hyphen,at,digits,suspicious_words,ip_address,subdomains,path_length,query_length,special_chars,iframe,forms,label
96,0,9,3,0,4,7,1,6,15,43,4,2,5,1
58,1,2,0,0,3,0,0,2,18,10,0,1,1,0
149,1,7,1,1,13,5,0,6,29,38,7,1,1,1
19,1,3,0,0,3,1,0,1,4,1,3,1,0,0
93,0,5,8,1,3,6,0,6,48,23,12,3,6,1
30,1,1,0,0,2,1,0,1,13,3,2,0,2,0
57,1,2,0,0,0,0,0,2,1,3,1,0,0,0
62,0,9,1,2,10,5,0,3,71,11,8,6,5,1
161,1,5,7,2,6,3,1,6,48,25,14,4,6,1
117,1,3,5,1,13,2,1,5,31,29,10,5,4,1
32,1,1,0,0,0,1,0,2,4,10,3,0,0,0
91,0,5,2,0,3,6,1,6,59,6,3,5,1,1
59,1,6,8,0,13,4,1,6,33,17,7,1,3,1
46,1,2,0,0,0,1,0,2,1,0,1,1,2,0
66,0,8,7,0,13,3,1,2,24,60,14,6,4,1
61,0,8,6,2,3,7,0,2,21,28,14,6,4,1
57,1,3,0,0,2,0,0,1,1,0,1,1,2,0
37,1,1,1,0,3,1,0,2,1,3,0,1,1,0
51,1,2,1,0,0,1,0,1,19,0,2,0,1,0
87,1,7,4,1,5,3,1,3,10,22,10,2,6,1
16,1,3,1,0,0,1,0,2,14,2,2,0,1,0
125,1,4,1,0,3,3,0,4,77,27,3,6,8,1
76,0,8,6,0,11,3,1,3,76,42,5,2,6,1
93,0,9,8,1,2,8,0,5,46,39,15,3,5,1
139,1,5,8,2,4,7,1,5,37,31,4,4,6,1
136,1,9,4,2,9,7,1,3,24,6,15,3,2,1
154,0,7,1,1,3,8,0,3,24,41,13,5,7,1
28,1,1,0,0,0,1,0,2,8,4,1,0,1,0
40,1,3,0,0,3,0,0,2,8,9,2,0,2,0
146,0,3,1,2,14,2,0,6,41,15,11,6,8,1
36,1,2,1,0,2,1,0,1,4,7,3,0,2,0
108,0,4,7,0,11,5,0,3,43,30,9,3,1,1
33,1,2,1,0,3,0,0,1,14,8,3,0,0,0
22,1,3,1,0,2,1,0,1,3,8,0,1,2,0
42,1,1,0,0,3,1,0,1,15,8,1,0,2,0
69,1,6,6,0,2,3,1,2,33,58,4,5,1,1
24,1,1,1,0,3,0,0,1,19,1,2,0,2,0
46,1,3,1,0,0,0,0,2,14,3,3,0,1,0
42,1,2,1,0,2,0,0,1,18,1,2,0,2,0
35,1,1,1,0,1,0,0,1,1,5,2,0,1,0
100,1,5,6,0,14,2,1,5,48,8,6,5,2,1
43,1,3,0,0,0,1,0,2,10,5,3,1,1,0
51,1,7,7,0,13,6,1,2,38,24,14,1,7,1
81,1,5,3,0,5,5,1,6,27,27,14,2,7,1
172,0,10,2,2,6,2,1,6,40,27,4,4,2,1
89,0,4,4,2,14,7,0,2,19,11,14,6,6,1
83,0,5,7,0,9,4,1,4,40,24,12,1,5,1
51,1,2,1,0,3,0,0,2,9,2,1,0,2,0
55,1,1,1,0,2,0,0,2,7,1,3,1,1,0
145,0,7,3,1,4,3,1,5,10,28,13,2,2,1
39,1,3,0,0,2,1,0,2,12,1,1,0,0,0
91,1,4,3,2,4,2,0,5,36,46,15,4,1,1
127,1,5,4,1,4,3,1,5,33,32,7,6,8,1
121,1,10,6,1,7,7,1,2,34,38,6,1,6,1
42,1,1,1,0,0,0,0,2,13,2,3,0,0,0
150,0,5,3,0,5,7,1,6,16,37,3,5,8,1
19,1,1,1,0,1,0,0,2,19,1,3,1,1,0
18,1,1,1,0,2,1,0,2,12,4,0,1,2,0
30,1,3,0,0,1,0,0,1,20,7,1,1,1,0
46,1,1,1,0,1,1,0,1,10,7,3,1,1,0
126,1,9,2,2,12,6,0,4,70,20,9,3,8,1
109,0,9,4,1,6,5,0,6,74,48,14,5,1,1
52,1,1,0,0,0,1,0,1,5,1,2,0,0,0
21,1,3,1,0,1,0,0,1,17,10,1,0,2,0
26,1,3,1,0,1,0,0,2,13,2,2,1,0,0
55,1,1,0,0,1,0,0,2,13,8,1,1,1,0
24,1,3,0,0,0,1,0,2,19,8,3,1,0,0
54,1,3,1,0,3,1,0,2,19,4,2,1,0,0
161,0,8,8,0,2,7,0,6,77,9,15,2,7,1
125,1,10,4,2,12,4,0,2,73,5,12,2,2,1
83,1,4,8,0,7,5,0,6,65,12,10,5,3,1
57,1,2,1,0,1,1,0,2,7,7,1,0,0,0
145,0,10,4,0,13,3,1,4,24,36,12,4,3,1
22,1,1,0,0,3,0,0,2,17,8,1,0,2,0
103,1,4,5,2,15,7,1,6,17,30,7,5,2,1
54,1,2,1,0,0,1,0,1,18,7,1,0,0,0
56,1,3,0,0,1,0,0,1,7,6,1,1,2,0
128,1,4,4,0,6,3,1,4,77,55,9,1,5,1
119,1,4,4,1,11,3,1,5,70,15,13,1,6,1
58,1,1,0,0,1,1,0,1,1,6,3,0,0,0
54,1,1,1,0,3,1,0,2,13,4,3,0,1,0
80,1,3,4,2,11,2,1,4,11,19,14,1,8,1
102,0,8,8,2,8,4,1,5,36,7,9,2,7,1
103,0,9,1,2,14,7,0,3,66,7,12,3,5,1
175,1,4,1,2,13,8,1,4,50,35,13,2,6,1
74,0,8,6,0,13,5,1,2,58,50,8,6,4,1
141,0,7,7,1,9,7,0,5,16,52,7,5,2,1
121,1,5,3,2,11,8,0,5,70,41,6,3,1,1
19,1,1,1,0,0,0,0,1,9,1,2,1,2,0
117,1,3,6,1,15,3,0,6,41,35,15,5,2,1
57,1,7,8,0,13,7,1,6,43,14,11,3,3,1
36,1,3,0,0,3,1,0,1,3,10,0,1,0,0
113,1,4,4,2,4,7,1,6,46,18,6,1,3,1
29,1,2,1,0,0,0,0,2,9,2,2,0,0,0
63,0,5,4,0,4,2,1,6,36,31,14,6,5,1
169,1,5,2,0,9,3,1,6,55,17,13,2,3,1
101,1,5,6,1,13,6,0,6,69,55,9,5,5,1
35,1,1,0,0,1,1,0,2,5,0,0,1,2,0
150,1,10,3,2,13,3,0,3,68,55,13,5,1,1
78,0,4,7,0,6,4,0,3,47,39,14,6,5,1
66,0,3,3,2,4,5,1,5,14,22,7,5,2,1
22,1,2,0,0,0,0,0,2,9,10,3,1,0,0
128,0,10,5,1,5,5,0,3,19,21,9,4,1,1
153,0,10,4,0,15,5,0,4,44,31,4,1,5,1
87,1,7,6,0,10,2,0,5,17,15,10,6,2,1
22,1,1,1,0,1,0,0,1,10,9,0,1,1,0
38,1,2,1,0,1,1,0,1,9,5,0,1,0,0
58,1,2,0,0,2,1,0,2,9,6,0,1,1,0
89,0,3,5,1,5,8,1,5,23,10,7,3,8,1
42,1,2,1,0,1,1,0,2,20,9,0,1,1,0
164,1,5,4,2,15,8,0,5,55,41,12,3,7,1
171,1,7,6,1,9,3,1,4,76,44,7,2,8,1
26,1,1,1,0,1,0,0,1,3,9,3,0,1,0
33,1,3,0,0,1,0,0,1,7,8,2,1,1,0
22,1,1,0,0,3,0,0,2,11,8,3,0,0,0
152,0,5,2,2,13,2,1,6,71,32,4,3,1,1
38,1,3,0,0,1,0,0,2,12,10,3,1,2,0
103,1,7,2,2,12,6,0,6,61,18,10,3,3,1
146,1,8,5,2,13,4,0,5,70,29,12,2,7,1
30,1,1,0,0,1,1,0,1,20,7,0,1,0,0
78,1,5,4,1,15,5,1,3,64,16,5,4,4,1
28,1,3,1,0,2,1,0,1,15,1,1,0,0,0
117,0,10,8,1,5,7,1,3,74,28,12,2,1,1
49,1,1,1,0,3,1,0,2,11,1,2,1,0,0
179,0,10,7,0,2,2,0,3,64,49,10,6,4,1
35,1,3,1,0,1,0,0,1,7,10,3,0,0,0
52,1,3,0,0,0,0,0,1,15,4,2,0,0,0
133,0,4,2,1,8,6,1,2,29,41,6,3,6,1
131,0,8,6,0,13,6,1,5,44,44,7,1,3,1
42,1,2,1,0,1,0,0,2,8,6,0,0,1,0
155,0,10,1,0,15,3,0,2,67,48,13,6,3,1
52,1,1,1,0,3,1,0,2,8,9,2,0,0,0
58,1,3,0,0,1,1,0,1,12,9,0,0,0,0
34,1,2,1,0,3,0,0,2,19,3,0,0,0,0
111,1,4,1,1,13,5,0,3,54,46,15,4,5,1
55,1,1,0,0,0,1,0,2,16,1,3,0,1,0
72,1,7,4,1,7,5,0,5,68,24,11,6,5,1
54,1,3,0,0,0,1,0,1,5,5,2,0,0,0
54,1,2,1,0,3,1,0,1,19,3,3,0,0,0
62,0,7,4,2,11,4,0,3,78,42,12,2,7,1
20,1,1,1,0,2,0,0,1,5,4,3,1,0,0
171,1,6,8,1,11,3,0,5,58,19,15,1,7,1
118,1,9,8,1,6,7,1,3,51,47,3,5,6,1
72,1,3,1,0,2,5,1,2,39,6,13,2,2,1
155,0,10,2,0,7,7,0,5,78,36,12,4,4,1
174,1,8,5,1,7,6,0,6,49,45,3,3,7,1
